Date,Open,High,Low,close split,Close splits and dividend,Volume
2023-07-31,196.06,196.49,195.26,196.45,194.28,38824100
2023-08-01,196.24,196.73,195.28,195.61,193.45,35175100
2023-08-02,195.04,195.18,191.85,192.58,190.45,50389300
2023-08-03,191.57,192.37,190.69,191.17,189.06,61235200
2023-08-04,185.52,187.38,181.92,181.99,179.98,115956800
2023-08-07,182.13,183.13,177.35,178.85,176.88,97576100
2023-08-08,179.69,180.27,177.58,179.8,177.82,67823000
2023-08-09,180.87,180.93,177.01,178.19,176.22,60378500
2023-08-10,179.48,180.75,177.6,177.97,176.01,54686900
2023-08-11,177.32,178.62,176.55,177.79,176.07,52036700
2023-08-14,177.97,179.69,177.31,179.46,177.72,43675600
2023-08-15,178.88,179.48,177.05,177.45,175.73,43622600
2023-08-16,177.13,178.54,176.5,176.57,174.86,46964900
2023-08-17,177.14,177.51,173.48,174.0,172.31,66062900
2023-08-18,172.3,175.1,171.96,174.49,172.8,61172200
2023-08-21,175.07,176.13,173.74,175.84,174.13,46311900
2023-08-22,177.06,177.68,176.25,177.23,175.51,42038900
2023-08-23,178.52,181.55,178.33,181.12,179.36,52722800
2023-08-24,180.67,181.1,176.01,176.38,174.67,54945800
2023-08-25,177.38,179.15,175.82,178.61,176.88,51449600
2023-08-28,180.09,180.59,178.55,180.19,178.44,43820700
2023-08-29,179.7,184.9,179.5,184.12,182.33,53003900
2023-08-30,184.94,187.85,184.74,187.65,185.83,60813900
2023-08-31,187.84,189.12,187.48,187.87,186.05,60794500
2023-09-01,189.49,189.92,188.28,189.46,187.62,45766500
2023-09-05,188.28,189.98,187.61,189.7,187.86,45280000
2023-09-06,188.4,188.85,181.47,182.91,181.14,81755800
2023-09-07,175.18,178.21,173.54,177.56,175.84,112488800
2023-09-08,178.35,180.24,177.79,178.18,176.45,65551300
2023-09-11,180.07,180.3,177.34,179.36,177.62,58953100
2023-09-12,179.49,180.13,174.82,176.3,174.59,90370200
2023-09-13,176.51,177.3,173.98,174.21,172.52,84267900
2023-09-14,174.0,176.1,173.58,175.74,174.04,60895800
2023-09-15,176.48,176.5,173.82,175.01,173.31,109259500
2023-09-18,176.48,179.38,176.17,177.97,176.24,67257600
2023-09-19,177.52,179.63,177.13,179.07,177.33,51826900
2023-09-20,179.26,179.7,175.4,175.49,173.79,58436200
2023-09-21,174.55,176.3,173.86,173.93,172.24,63149100
2023-09-22,174.67,177.08,174.05,174.79,173.09,56725400
2023-09-25,174.2,176.97,174.15,176.08,174.37,46172700
2023-09-26,174.82,175.2,171.66,171.96,170.29,64588900
2023-09-27,172.62,173.04,169.05,170.43,168.78,66921800
2023-09-28,169.34,172.03,167.62,170.69,169.03,56294400
2023-09-29,172.02,173.07,170.34,171.21,169.55,51861100
2023-10-02,171.22,174.3,170.93,173.75,172.06,52164500
2023-10-03,172.26,173.63,170.82,172.4,170.73,49594600
2023-10-04,171.09,174.21,170.97,173.66,171.98,53020300
2023-10-05,173.79,175.45,172.68,174.91,173.21,48527900
2023-10-06,173.8,177.99,173.18,177.49,175.77,57266700
2023-10-09,176.81,179.05,175.8,178.99,177.25,42390800
2023-10-10,178.1,179.72,177.95,178.39,176.66,43698000
2023-10-11,178.2,179.85,177.6,179.8,178.06,47551100
2023-10-12,180.07,182.34,179.04,180.71,178.96,56743100
2023-10-13,181.42,181.93,178.14,178.85,177.12,51427100
2023-10-16,176.75,179.08,176.51,178.72,176.99,52517000
2023-10-17,176.65,178.42,174.8,177.15,175.43,57549400
2023-10-18,175.58,177.58,175.11,175.84,174.13,54764400
2023-10-19,176.04,177.84,175.19,175.46,173.76,59302900
2023-10-20,175.31,175.42,172.64,172.88,171.2,64244000
2023-10-23,170.91,174.01,169.93,173.0,171.32,55980100
2023-10-24,173.05,173.67,171.45,173.44,171.76,43816600
2023-10-25,171.88,173.06,170.65,171.1,169.44,57157000
2023-10-26,170.37,171.38,165.67,166.89,165.27,70625300
2023-10-27,166.91,168.96,166.83,168.22,166.59,58499100
2023-10-30,169.02,171.17,168.87,170.29,168.64,51131000
2023-10-31,169.35,170.9,167.9,170.77,169.11,44846000
2023-11-01,171.0,174.23,170.12,173.97,172.28,56934900
2023-11-02,175.52,177.78,175.46,177.57,175.85,77334800
2023-11-03,174.24,176.82,173.35,176.65,174.94,79829200
2023-11-06,176.38,179.43,176.21,179.23,177.49,63841300
2023-11-07,179.18,182.44,178.97,181.82,180.06,70530000
2023-11-08,182.35,183.45,181.59,182.89,181.12,49340300
2023-11-09,182.96,184.12,181.81,182.41,180.64,53763500
2023-11-10,183.97,186.57,183.53,186.4,184.84,66133400
2023-11-13,185.82,186.03,184.21,184.8,183.25,43627500
2023-11-14,187.7,188.11,186.3,187.44,185.87,60108400
2023-11-15,187.85,189.5,187.78,188.01,186.43,53790500
2023-11-16,189.57,190.96,188.65,189.71,188.12,54412900
2023-11-17,190.25,190.38,188.57,189.69,188.1,50922700
2023-11-20,189.89,191.91,189.88,191.45,189.84,46505100
2023-11-21,191.41,191.52,189.74,190.64,189.04,38134500
2023-11-22,191.49,192.93,190.83,191.31,189.7,39617700
2023-11-24,190.87,190.9,189.25,189.97,188.38,24048300
2023-11-27,189.92,190.67,188.9,189.79,188.2,40552600
2023-11-28,189.78,191.08,189.4,190.4,188.8,38415400
2023-11-29,190.9,192.09,188.97,189.37,187.78,43014200
2023-11-30,189.84,190.32,188.19,189.95,188.36,48794400
2023-12-01,190.33,191.56,189.23,191.24,189.63,45704800
2023-12-04,189.98,190.05,187.45,189.43,187.84,43389500
2023-12-05,190.21,194.4,190.18,193.42,191.8,66628400
2023-12-06,194.45,194.76,192.11,192.32,190.71,41089700
2023-12-07,193.63,195.0,193.59,194.27,192.64,47477700
2023-12-08,194.2,195.99,193.67,195.71,194.07,53406400
2023-12-11,193.11,193.49,191.42,193.18,191.56,60943700
2023-12-12,193.08,194.72,191.72,194.71,193.08,52696900
2023-12-13,195.09,198.0,194.85,197.96,196.3,70404200
2023-12-14,198.02,199.62,196.16,198.11,196.45,66831600
2023-12-15,197.53,198.4,197.0,197.57,195.91,128538400
2023-12-18,196.09,196.63,194.39,195.89,194.25,55751900
2023-12-19,196.16,196.95,195.89,196.94,195.29,40714100
2023-12-20,196.9,197.68,194.83,194.83,193.19,52242800
2023-12-21,196.1,197.08,193.5,194.68,193.05,46482500
2023-12-22,195.18,195.41,192.97,193.6,191.97,37149600
2023-12-26,193.61,193.89,192.83,193.05,191.43,28919300
2023-12-27,192.49,193.5,191.09,193.15,191.53,48087700
2023-12-28,194.14,194.66,193.17,193.58,191.95,34049900
2023-12-29,193.9,194.4,191.73,192.53,190.91,42672100
2024-01-02,187.15,188.44,183.89,185.64,184.08,82488700
2024-01-03,184.22,185.88,183.43,184.25,182.7,58414500
2024-01-04,182.15,183.09,180.88,181.91,180.38,71983600
2024-01-05,181.99,182.76,180.17,181.18,179.66,62379700
2024-01-08,182.09,185.6,181.5,185.56,184.0,59144500
2024-01-09,183.92,185.15,182.73,185.14,183.59,42841800
2024-01-10,184.35,186.4,183.92,186.19,184.63,46792900
2024-01-11,186.54,187.05,183.62,185.59,184.03,49128400
2024-01-12,186.06,186.74,185.19,185.92,184.36,40477800
2024-01-16,182.16,184.26,180.93,183.63,182.09,65603000
2024-01-17,181.27,182.93,180.3,182.68,181.15,47317400
2024-01-18,186.09,189.14,185.83,188.63,187.05,78005800
2024-01-19,189.33,191.95,188.82,191.56,189.95,68903000
2024-01-22,192.3,195.33,192.26,193.89,192.26,60133900
2024-01-23,195.02,195.75,193.83,195.18,193.54,42355600
2024-01-24,195.42,196.38,194.34,194.5,192.87,53631300
2024-01-25,195.22,196.27,193.11,194.17,192.54,54822100
2024-01-26,194.27,194.76,191.94,192.42,190.8,44594000
2024-01-29,192.01,192.2,189.58,191.73,190.12,47145600
2024-01-30,190.94,191.8,187.47,188.04,186.46,55859400
2024-01-31,187.04,187.1,184.35,184.4,182.85,55467800
2024-02-01,183.99,186.95,183.82,186.86,185.29,64885400
2024-02-02,179.86,187.33,179.25,185.85,184.29,102551700
2024-02-05,188.15,189.25,185.84,187.68,186.1,69668800
2024-02-06,186.86,189.31,186.77,189.3,187.71,43490800
2024-02-07,190.64,191.05,188.61,189.41,187.82,53439000
2024-02-08,189.39,189.54,187.35,188.32,186.74,40962000
2024-02-09,188.65,189.99,188.0,188.85,187.5,45155200
2024-02-12,188.42,188.67,186.79,187.15,185.82,41781900
2024-02-13,185.77,186.21,183.51,185.04,183.72,56529500
2024-02-14,185.32,185.53,182.44,184.15,182.84,54630500
2024-02-15,183.55,184.49,181.35,183.86,182.55,65434500
2024-02-16,183.42,184.85,181.67,182.31,181.01,49752500
2024-02-20,181.79,182.43,180.0,181.56,180.27,53665600
2024-02-21,181.94,182.89,180.66,182.32,181.02,41371400
2024-02-22,183.48,184.96,182.46,184.37,183.06,52292200
2024-02-23,185.01,185.04,182.23,182.52,181.22,45119700
2024-02-26,182.24,182.76,180.65,181.16,179.87,40867400
2024-02-27,181.1,183.92,179.56,182.63,181.33,54318900
2024-02-28,182.51,183.12,180.13,181.42,180.13,48953900
2024-02-29,181.27,182.57,179.53,180.75,179.46,136682600
2024-03-01,179.55,180.53,177.38,179.66,178.38,73563100
2024-03-04,176.15,176.9,173.79,175.1,173.85,81510100
2024-03-05,170.76,172.04,169.62,170.12,168.91,95132400
2024-03-06,171.06,171.24,168.68,169.12,167.91,68587700
2024-03-07,169.15,170.73,168.49,169.0,167.8,71765100
2024-03-08,169.0,173.7,168.94,170.73,169.51,76267000
2024-03-11,172.94,174.38,172.05,172.75,171.52,60139500
2024-03-12,173.15,174.03,171.01,173.23,171.99,59825400
2024-03-13,172.77,173.19,170.76,171.13,169.91,52488700
2024-03-14,172.91,174.31,172.05,173.0,171.77,72913500
2024-03-15,171.17,172.62,170.29,172.62,171.39,121752700
2024-03-18,175.57,177.71,173.52,173.72,172.48,75604200
2024-03-19,174.34,176.61,173.03,176.08,174.82,55215200
2024-03-20,175.72,178.67,175.09,178.67,177.4,53423100
2024-03-21,177.05,177.49,170.84,171.37,170.15,106181300
2024-03-22,171.76,173.05,170.06,172.28,171.05,71160100
2024-03-25,170.57,171.94,169.45,170.85,169.63,54288300
2024-03-26,170.0,171.42,169.58,169.71,168.5,57388400
2024-03-27,170.41,173.6,170.11,173.31,172.07,60273300
2024-03-28,171.75,172.23,170.51,171.48,170.26,65672700
2024-04-01,171.19,171.25,169.48,170.03,168.82,46240500
2024-04-02,169.08,169.34,168.23,168.84,167.64,49329500
2024-04-03,168.79,170.68,168.58,169.65,168.44,47691700
2024-04-04,170.29,171.92,168.82,168.82,167.62,53704400
2024-04-05,169.59,170.39,168.95,169.58,168.37,42104800
2024-04-08,169.03,169.2,168.24,168.45,167.25,37425500
2024-04-09,168.7,170.08,168.35,169.67,168.46,42373800
2024-04-10,168.8,169.09,167.11,167.78,166.58,49709300
2024-04-11,168.34,175.46,168.16,175.04,173.79,91070300
2024-04-12,174.26,178.36,174.21,176.55,175.29,101670900
2024-04-15,175.36,176.63,172.5,172.69,171.46,73531800
2024-04-16,171.75,173.76,168.27,169.38,168.17,73711200
2024-04-17,169.61,170.65,168.0,168.0,166.8,50901200
2024-04-18,168.03,168.64,166.55,167.04,165.85,43122900
2024-04-19,166.21,166.4,164.08,165.0,163.82,68149400
2024-04-22,165.52,167.26,164.77,165.84,164.66,48116400
2024-04-23,165.35,167.05,164.92,166.9,165.71,49537800
2024-04-24,166.54,169.3,166.21,169.02,167.81,48251800
2024-04-25,169.53,170.61,168.15,169.89,168.68,50558300
2024-04-26,169.88,171.34,169.18,169.3,168.09,44838400
2024-04-29,173.37,176.03,173.1,173.5,172.26,68169400
2024-04-30,173.33,174.99,170.0,170.33,169.12,65934800
2024-05-01,169.58,172.71,169.11,169.3,168.09,50383100
2024-05-02,172.51,173.42,170.89,173.03,171.8,94214900
2024-05-03,186.65,187.0,182.66,183.38,182.07,163224100
2024-05-06,182.35,184.2,180.42,181.71,180.41,78569700
2024-05-07,183.45,184.9,181.32,182.4,181.1,77305800
2024-05-08,182.85,183.07,181.45,182.74,181.44,45057100
2024-05-09,182.56,184.66,182.11,184.57,183.25,48983000
2024-05-10,184.9,185.09,182.13,183.05,181.99,50759500
2024-05-13,185.44,187.1,184.62,186.28,185.2,72044800
2024-05-14,187.51,188.3,186.29,187.43,186.35,52393600
2024-05-15,187.91,190.65,187.37,189.72,188.62,70400000
2024-05-16,190.47,191.1,189.66,189.84,188.74,52845200
2024-05-17,189.51,190.81,189.18,189.87,188.77,41282900
2024-05-20,189.33,191.92,189.01,191.04,189.94,44361300
2024-05-21,191.09,192.73,190.92,192.35,191.24,42309400
2024-05-22,192.27,192.82,190.27,190.9,189.8,34648500
2024-05-23,190.98,191.0,186.63,186.88,185.8,51005900
2024-05-24,188.82,190.58,188.04,189.98,188.88,36327000
2024-05-28,191.51,193.0,189.1,189.99,188.89,52280100
2024-05-29,189.61,192.25,189.51,190.29,189.19,53068000
2024-05-30,190.76,192.18,190.63,191.29,190.18,49889100
2024-05-31,191.44,192.57,189.91,192.25,191.14,75158300
2024-06-03,192.9,194.99,192.52,194.03,192.91,50080500
2024-06-04,194.64,195.32,193.03,194.35,193.23,47471400
2024-06-05,195.4,196.9,194.87,195.87,194.74,54156800
2024-06-06,195.69,196.5,194.17,194.48,193.36,41181800
2024-06-07,194.65,196.94,194.14,196.89,195.75,53103900
2024-06-10,196.9,197.3,192.15,193.12,192.0,97010200
2024-06-11,193.65,207.16,193.63,207.15,205.95,172373300
2024-06-12,207.37,220.2,206.9,213.07,211.84,198134300
2024-06-13,214.74,216.75,211.6,214.24,213.0,97862700
2024-06-14,213.85,215.17,211.3,212.49,211.26,70122700
2024-06-17,213.37,218.95,212.72,216.67,215.42,93728300
2024-06-18,217.59,218.63,213.0,214.29,213.05,79943300
2024-06-20,213.93,214.24,208.85,209.68,208.47,86172500
2024-06-21,210.39,211.89,207.11,207.49,206.29,241805100
2024-06-24,207.72,212.7,206.59,208.14,206.94,80727000
2024-06-25,209.15,211.38,208.61,209.07,207.86,55549700
2024-06-26,211.5,214.86,210.64,213.25,212.02,66213200
2024-06-27,214.69,215.74,212.35,214.1,212.86,49772700
2024-06-28,215.77,216.07,210.3,210.62,209.4,82542700
2024-07-01,212.09,217.51,211.92,216.75,215.5,60402900
2024-07-02,216.15,220.38,215.1,220.27,219.0,58046200
2024-07-03,220.0,221.55,219.03,221.55,220.27,37369800
2024-07-05,221.65,226.45,221.65,226.34,225.03,60412400
2024-07-08,227.09,227.85,223.25,227.82,226.5,59085900
2024-07-09,227.93,229.4,226.37,228.68,227.36,48076100
2024-07-10,229.3,233.08,229.25,232.98,231.63,62627700
2024-07-11,231.39,232.39,225.77,227.57,226.25,64710600
2024-07-12,228.92,232.64,228.68,230.54,229.21,53046500
2024-07-15,236.48,237.23,233.09,234.4,233.04,62631300
2024-07-16,235.0,236.27,232.33,234.82,233.46,43234300
2024-07-17,229.45,231.46,226.64,228.88,227.56,57345900
2024-07-18,230.28,230.44,222.27,224.18,222.88,66034600
2024-07-19,224.82,226.8,223.28,224.31,223.01,49151500
2024-07-22,227.01,227.78,223.09,223.96,222.66,48201800
2024-07-23,224.37,226.94,222.68,225.01,223.71,39960300
2024-07-24,224.0,224.8,217.13,218.54,217.28,61777600
2024-07-25,218.93,220.85,214.62,217.49,216.23,51391200
2024-07-26,218.7,219.49,216.01,217.96,216.7,41601300
2024-07-29,216.96,219.3,215.75,218.24,216.98,36311800
2024-07-30,219.19,220.33,216.12,218.8,217.53,41643800
2024-07-31,221.44,223.82,220.63,222.08,220.8,50036300
2024-08-01,224.37,224.48,217.02,218.36,217.1,62501000
2024-08-02,219.15,225.6,217.71,219.86,218.59,105568600
2024-08-05,199.09,213.5,196.0,209.27,208.06,119548600
2024-08-06,205.3,209.99,201.07,207.23,206.03,69660500
2024-08-07,206.9,213.64,206.39,209.82,208.61,63516400
2024-08-08,213.11,214.2,208.83,213.31,212.08,47161100
2024-08-09,212.1,216.78,211.97,216.24,214.99,42201600
2024-08-12,216.07,219.51,215.6,217.53,216.52,38028100
2024-08-13,219.01,221.89,219.01,221.27,220.24,44155300
2024-08-14,220.57,223.03,219.7,221.72,220.69,41960600
2024-08-15,224.6,225.35,222.76,224.72,223.68,46414000
2024-08-16,223.92,226.83,223.65,226.05,225.0,44340200
2024-08-19,225.72,225.99,223.04,225.89,224.84,40687800
2024-08-20,225.77,227.17,225.45,226.51,225.46,30299000
2024-08-21,226.52,227.98,225.05,226.4,225.35,34765500
2024-08-22,227.79,228.34,223.9,224.53,223.49,43695300
2024-08-23,225.66,228.22,224.33,226.84,225.79,38677300
2024-08-26,226.76,227.28,223.89,227.18,226.13,30602200
2024-08-27,226.0,228.85,224.89,228.03,226.97,35934600
2024-08-28,227.92,229.86,225.68,226.49,225.44,38052200
2024-08-29,230.1,232.92,228.88,229.79,228.73,51906300
2024-08-30,230.19,230.4,227.48,229.0,227.94,52990800
2024-09-03,228.55,229.0,221.17,222.77,221.74,50190600
2024-09-04,221.66,221.78,217.48,220.85,219.83,43840200
2024-09-05,221.63,225.48,221.52,222.38,221.35,36615400
2024-09-06,223.95,225.24,219.77,220.82,219.8,48423000
2024-09-09,220.82,221.27,216.71,220.91,219.89,67180000
2024-09-10,218.92,221.48,216.73,220.11,219.09,51591000
2024-09-11,221.46,223.09,217.89,222.66,221.63,44587100
2024-09-12,222.5,223.55,219.82,222.77,221.74,37455600
2024-09-13,223.58,224.04,221.91,222.5,221.47,36766600
2024-09-16,216.54,217.22,213.92,216.32,215.32,59357400
2024-09-17,215.75,216.9,214.5,216.79,215.79,45519300
2024-09-18,217.55,222.71,217.54,220.69,219.67,59894900
2024-09-19,224.99,229.82,224.63,228.87,227.81,66781300
2024-09-20,229.97,233.09,227.62,228.2,227.14,318679900
2024-09-23,227.34,229.45,225.81,226.47,225.42,54146000
2024-09-24,228.65,229.35,225.73,227.37,226.32,43556100
2024-09-25,224.93,227.29,224.02,226.37,225.32,42308700
2024-09-26,227.3,228.5,225.41,227.52,226.47,36636700
2024-09-27,228.46,229.52,227.3,227.79,226.73,34026000
2024-09-30,230.04,233.0,229.65,233.0,231.92,54541900
2024-10-01,229.52,229.65,223.74,226.21,225.16,63285000
2024-10-02,225.89,227.37,223.02,226.78,225.73,32880600
2024-10-03,225.14,226.81,223.32,225.67,224.62,34044200
2024-10-04,227.9,228.0,224.13,226.8,225.75,37245100
2024-10-07,224.5,225.69,221.33,221.69,220.66,39505400
2024-10-08,224.3,225.98,223.25,225.77,224.72,31855700
2024-10-09,225.23,229.75,224.83,229.54,228.48,33591100
2024-10-10,227.78,229.5,227.17,229.04,227.98,28183500
2024-10-11,229.3,229.41,227.34,227.55,226.5,31759200
2024-10-14,228.7,231.73,228.6,231.3,230.23,39882100
2024-10-15,233.61,237.49,232.37,233.85,232.77,64751400
2024-10-16,231.6,232.12,229.84,231.78,230.71,34082200
2024-10-17,233.43,233.85,230.52,232.15,231.07,32993800
2024-10-18,236.18,236.18,234.01,235.0,233.91,46431500
2024-10-21,234.45,236.85,234.45,236.48,235.38,36254500
2024-10-22,233.89,236.22,232.6,235.86,234.77,38846600
2024-10-23,234.08,235.14,227.76,230.76,229.69,52287000
2024-10-24,229.98,230.82,228.41,230.57,229.5,31109500
2024-10-25,229.74,233.22,229.57,231.41,230.34,38802300
2024-10-28,233.32,234.73,232.55,233.4,232.32,36087100
2024-10-29,233.1,234.33,232.32,233.67,232.59,35417200
2024-10-30,232.61,233.47,229.55,230.1,229.03,47070900
2024-10-31,229.34,229.83,225.37,225.91,224.86,64370100
2024-11-01,220.97,225.35,220.27,222.91,221.88,65276700
2024-11-04,220.99,222.79,219.71,222.01,220.98,44944500
2024-11-05,221.8,223.95,221.14,223.45,222.41,28111300
2024-11-06,222.61,226.07,221.19,222.72,221.69,54561100
2024-11-07,224.63,227.88,224.57,227.48,226.43,42137700
2024-11-08,227.17,228.66,226.41,226.96,226.16,38328800
2024-11-11,225.0,225.7,221.5,224.23,223.44,42005600
2024-11-12,224.55,225.59,223.36,224.23,223.44,40398300
2024-11-13,224.01,226.65,222.76,225.12,224.32,48566200
2024-11-14,225.02,228.87,225.0,228.22,227.41,44923900
2024-11-15,226.4,226.92,224.27,225.0,224.2,47923700
2024-11-18,225.25,229.74,225.17,228.02,227.21,44633700
2024-11-19,226.98,230.16,226.66,228.28,227.47,36211800
2024-11-20,228.06,229.93,225.89,229.0,228.19,35169600
2024-11-21,228.88,230.16,225.71,228.52,227.71,42108300
2024-11-22,228.06,230.72,228.06,229.87,229.06,38168300
2024-11-25,231.46,233.25,229.74,232.87,232.05,90152800
2024-11-26,233.33,235.57,233.33,235.06,234.23,45986200
2024-11-27,234.47,235.69,233.81,234.93,234.1,33498400
2024-11-29,234.81,237.81,233.97,237.33,236.49,28481400
2024-12-02,237.27,240.79,237.16,239.59,238.74,48137100
2024-12-03,239.81,242.76,238.9,242.65,241.79,38861000
2024-12-04,242.87,244.11,241.25,243.01,242.15,44383900
2024-12-05,243.99,244.54,242.13,243.04,242.18,40033900
2024-12-06,242.91,244.63,242.08,242.84,241.98,36870600
2024-12-09,241.83,247.24,241.75,246.75,245.88,44649200
2024-12-10,246.89,248.21,245.34,247.77,246.89,36914800
2024-12-11,247.96,250.8,246.26,246.49,245.62,45205800
2024-12-12,246.89,248.74,245.68,247.96,247.08,32777500
2024-12-13,247.82,249.29,246.24,248.13,247.25,33155300
2024-12-16,247.99,251.38,247.65,251.04,250.15,51694800
2024-12-17,250.08,253.83,249.78,253.48,252.58,51356400
2024-12-18,252.16,254.28,247.74,248.05,247.17,56774100
2024-12-19,247.5,252.0,247.09,249.79,248.91,60882300
2024-12-20,248.04,255.0,245.69,254.49,253.59,147495300
2024-12-23,254.77,255.65,253.45,255.27,254.37,40858800
2024-12-24,255.49,258.21,255.29,258.2,257.29,23234700
2024-12-26,258.19,260.1,257.63,259.02,258.1,27237100
2024-12-27,257.83,258.7,253.06,255.59,254.69,42355300
2024-12-30,252.23,253.5,250.75,252.2,251.31,35557500
2024-12-31,252.44,253.28,249.43,250.42,249.53,39480700
2025-01-02,248.93,249.1,241.82,243.85,242.99,55740700
2025-01-03,243.36,244.18,241.89,243.36,242.5,40244100
2025-01-06,244.31,247.33,243.2,245.0,244.13,45045600
2025-01-07,242.98,245.55,241.35,242.21,241.35,40856000
2025-01-08,241.92,243.71,240.05,242.7,241.84,37628900
2025-01-10,240.01,240.16,233.0,236.85,236.01,61710900
2025-01-13,233.53,234.67,229.72,234.4,233.57,49630700
2025-01-14,234.75,236.12,232.47,233.28,232.45,39435300
2025-01-15,234.64,238.96,234.43,237.87,237.03,39832000
2025-01-16,237.35,238.01,228.03,228.26,227.45,71759100
2025-01-17,232.12,232.29,228.48,229.98,229.17,68488300
2025-01-21,224.0,224.42,219.38,222.64,221.85,98070400
2025-01-22,219.79,224.12,219.79,223.83,223.04,64126500
2025-01-23,224.74,227.03,222.3,223.66,222.87,60234800
2025-01-24,224.78,225.63,221.41,222.78,221.99,54697900
2025-01-27,224.02,232.15,223.98,229.86,229.05,94863400
2025-01-28,230.85,240.19,230.81,238.26,237.42,75707600
2025-01-29,234.12,239.86,234.01,239.36,238.51,45486100
2025-01-30,238.67,240.79,237.21,237.59,236.75,55658300
2025-01-31,247.19,247.19,233.44,236.0,235.17,100959800
2025-02-03,229.99,231.83,225.7,228.01,227.2,73063300
2025-02-04,227.25,233.13,226.65,232.8,231.98,45067300
2025-02-05,228.53,232.67,228.27,232.47,231.65,39620300
2025-02-06,231.29,233.8,230.43,233.22,232.4,29925300
2025-02-07,232.6,234.0,227.26,227.63,226.82,39707200
2025-02-10,229.57,230.59,227.2,227.65,227.09,33115600
2025-02-11,228.2,235.23,228.13,232.62,232.05,53718400
2025-02-12,231.2,236.96,230.68,236.87,236.29,45243300
2025-02-13,236.91,242.34,235.57,241.53,240.94,53614100
2025-02-14,241.25,245.55,240.99,244.6,244.0,40896200
2025-02-18,244.15,245.18,241.84,244.47,243.87,48822500
2025-02-19,244.66,246.01,243.16,244.87,244.27,32204200
2025-02-20,244.94,246.78,244.29,245.83,245.23,32316900
2025-02-21,245.95,248.69,245.22,245.55,244.95,53197400
2025-02-24,244.93,248.86,244.42,247.1,246.5,51326400
2025-02-25,248.0,250.0,244.91,247.04,246.44,48013300
2025-02-26,244.33,244.98,239.13,240.36,239.77,44433600
2025-02-27,239.41,242.46,237.06,237.3,236.72,41153600
2025-02-28,236.95,242.09,230.2,241.84,241.25,56833400
2025-03-03,241.79,244.03,236.11,238.03,237.45,47184000
2025-03-04,237.71,240.07,234.68,235.93,235.35,53798100
2025-03-05,235.42,236.55,229.23,235.74,235.16,47227600
2025-03-06,234.44,237.86,233.16,235.33,234.76,45170400
2025-03-07,235.11,241.37,234.76,239.07,238.49,46273600
2025-03-10,235.54,236.16,224.22,227.48,226.92,72071200
2025-03-11,223.81,225.84,217.45,220.84,220.3,76137400
2025-03-12,220.14,221.75,214.91,216.98,216.45,62547500
2025-03-13,215.95,216.84,208.42,209.68,209.17,61368300
2025-03-14,211.25,213.95,209.58,213.49,212.97,60107600
2025-03-17,213.31,215.22,209.97,214.0,213.48,48073400
2025-03-18,214.16,215.15,211.49,212.69,212.17,42432400
2025-03-19,214.22,218.76,213.75,215.24,214.71,54385400
2025-03-20,213.99,217.49,212.22,214.1,213.58,48862900
2025-03-21,211.56,218.84,211.28,218.27,217.74,94127800
2025-03-24,221.0,221.48,218.58,220.73,220.19,44299500
2025-03-25,220.77,224.1,220.08,223.75,223.2,34493600
2025-03-26,223.51,225.02,220.47,221.53,220.99,34466100
2025-03-27,221.39,224.99,220.56,223.85,223.3,37094800
2025-03-28,221.67,223.81,217.68,217.9,217.37,39818600
2025-03-31,217.01,225.62,216.23,222.13,221.59,65299300
2025-04-01,219.81,223.68,218.9,223.19,222.65,36412700
2025-04-02,221.32,225.19,221.02,223.89,223.34,35905900
2025-04-03,205.54,207.49,201.25,203.19,202.69,103419000
2025-04-04,193.89,199.88,187.34,188.38,187.92,125910900
2025-04-07,177.2,194.15,174.62,181.46,181.02,160466300
2025-04-08,186.7,190.34,169.21,172.42,172.0,120859500
2025-04-09,171.95,200.61,171.89,198.85,198.36,184395900
2025-04-10,189.07,194.78,183.0,190.42,189.96,121880000
2025-04-11,186.1,199.54,186.06,198.15,197.67,87435900
2025-04-14,211.44,212.94,201.16,202.52,202.03,101352900
2025-04-15,201.86,203.51,199.8,202.14,201.65,51343900
2025-04-16,198.36,200.7,192.37,194.27,193.8,59732400
2025-04-17,197.2,198.83,194.42,196.98,196.5,52164700
2025-04-21,193.27,193.8,189.81,193.16,192.69,46742500
2025-04-22,196.12,201.59,195.97,199.74,199.25,52976400
2025-04-23,206.0,208.0,202.8,204.6,204.1,52929200
2025-04-24,204.89,208.83,202.94,208.37,207.86,47311000
2025-04-25,206.37,209.75,206.2,209.28,208.77,38222300
2025-04-28,210.0,211.5,207.46,210.14,209.63,38743100
2025-04-29,208.69,212.24,208.37,211.21,210.69,36827600
2025-04-30,209.3,213.58,206.67,212.5,211.98,52286500
2025-05-01,209.08,214.56,208.9,213.32,212.8,57365700
2025-05-02,206.09,206.99,202.16,205.35,204.85,101010600
2025-05-05,203.1,204.1,198.21,198.89,198.4,69018500
2025-05-06,198.21,200.65,197.02,198.51,198.03,51216500
2025-05-07,199.17,199.44,193.25,196.25,195.77,68536700
2025-05-08,197.72,200.05,194.68,197.49,197.01,50478900
2025-05-09,199.0,200.54,197.54,198.53,198.05,36453900
2025-05-12,210.97,211.27,206.75,210.79,210.55,63775800
2025-05-13,210.43,213.4,209.0,212.93,212.69,51909300
2025-05-14,212.43,213.94,210.58,212.33,212.09,49325800
