symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2016-07-21 20:51:00+00:00,99.23,99.24,99.23,99.24,495.0,3.0,99.236061
AAPL,2016-07-21 20:53:00+00:00,99.2,99.2,99.19,99.19,531.0,3.0,99.197175
AAPL,2016-07-21 20:54:00+00:00,99.43,99.43,99.43,99.43,77887.0,3.0,99.43
AAPL,2016-07-21 20:55:00+00:00,99.12,99.12,99.12,99.12,500.0,1.0,99.12
AAPL,2016-07-21 20:56:00+00:00,99.16,99.16,99.16,99.16,604.0,3.0,99.16
AAPL,2016-07-21 21:00:00+00:00,99.17,99.17,99.14,99.14,3996.0,4.0,99.148884
AAPL,2016-07-21 21:02:00+00:00,99.08,99.13,99.0,99.0,20530.0,43.0,99.014582
AAPL,2016-07-21 21:03:00+00:00,99.0,99.0,99.0,99.0,775.0,5.0,99.0
AAPL,2016-07-21 21:04:00+00:00,99.1,99.1,99.1,99.1,280.0,1.0,99.1
AAPL,2016-07-21 21:05:00+00:00,99.0,99.05,99.0,99.05,1800.0,5.0,99.022346
AAPL,2016-07-21 21:08:00+00:00,99.05,99.1,99.05,99.1,875.0,3.0,99.0625
AAPL,2016-07-21 21:09:00+00:00,99.06,99.07,99.0,99.0,6104.0,37.0,99.022967
AAPL,2016-07-21 21:17:00+00:00,99.03,99.03,99.03,99.03,1000.0,2.0,99.03
AAPL,2016-07-21 21:18:00+00:00,99.1,99.1,99.1,99.1,1040.0,2.0,99.1
AAPL,2016-07-21 21:19:00+00:00,99.1,99.1,99.1,99.1,310.0,2.0,99.1
AAPL,2016-07-21 21:20:00+00:00,99.06,99.06,99.0,99.0,2500.0,11.0,99.041277
AAPL,2016-07-21 21:22:00+00:00,99.0,99.0,99.0,99.0,4050.0,2.0,99.0
AAPL,2016-07-21 21:27:00+00:00,99.03,99.18,99.0,99.18,5517.0,23.0,99.032428
AAPL,2016-07-21 21:28:00+00:00,99.01,99.02,99.01,99.02,375.0,3.0,99.016667
AAPL,2016-07-21 21:29:00+00:00,99.0,99.0,99.0,99.0,625.0,1.0,99.0
AAPL,2016-07-21 21:30:00+00:00,99.16,99.16,99.16,99.16,2064.0,2.0,99.16
AAPL,2016-07-21 21:31:00+00:00,99.0,99.0,99.0,99.0,200.0,1.0,99.0
AAPL,2016-07-21 21:32:00+00:00,99.01,99.01,99.01,99.01,150.0,1.0,99.01
AAPL,2016-07-21 21:33:00+00:00,99.01,99.01,99.01,99.01,300.0,1.0,99.01
AAPL,2016-07-21 21:34:00+00:00,99.01,99.01,99.0,99.0,6355.0,13.0,99.000323
AAPL,2016-07-21 21:36:00+00:00,99.0,99.0,99.0,99.0,500.0,2.0,99.0
AAPL,2016-07-21 21:37:00+00:00,99.0,99.0,98.97,98.97,630.0,3.0,98.995
AAPL,2016-07-21 21:39:00+00:00,98.97,98.97,98.97,98.97,239.0,1.0,98.97
AAPL,2016-07-21 21:40:00+00:00,98.97,98.97,98.97,98.97,200.0,1.0,98.97
AAPL,2016-07-21 21:41:00+00:00,98.97,98.97,98.9,98.9,746.0,5.0,98.929853
AAPL,2016-07-21 21:42:00+00:00,98.9,98.9,98.9,98.9,120.0,1.0,98.9
AAPL,2016-07-21 21:43:00+00:00,98.9,98.9,98.9,98.9,1500.0,2.0,98.9
AAPL,2016-07-21 21:44:00+00:00,98.97,98.97,98.97,98.97,3500.0,1.0,98.97
AAPL,2016-07-21 21:45:00+00:00,98.9,98.9,98.9,98.9,238.0,18.0,98.9
AAPL,2016-07-21 21:46:00+00:00,98.95,98.95,98.94,98.95,3050.0,7.0,98.948333
AAPL,2016-07-21 21:47:00+00:00,98.95,98.95,98.92,98.92,300.0,2.0,98.94
AAPL,2016-07-21 21:48:00+00:00,98.95,98.95,98.95,98.95,1300.0,4.0,98.95
AAPL,2016-07-21 21:49:00+00:00,98.95,98.95,98.95,98.95,4850.0,2.0,98.95
AAPL,2016-07-21 21:50:00+00:00,98.95,98.95,98.95,98.95,200.0,1.0,98.95
AAPL,2016-07-21 21:51:00+00:00,98.91,98.91,98.9,98.9,3025.0,4.0,98.900756
AAPL,2016-07-21 21:52:00+00:00,98.87,98.87,98.87,98.87,700.0,1.0,98.87
AAPL,2016-07-21 21:56:00+00:00,98.95,98.95,98.95,98.95,1167.0,2.0,98.95
AAPL,2016-07-21 21:58:00+00:00,98.94,98.95,98.94,98.95,2000.0,3.0,98.9485
AAPL,2016-07-21 21:59:00+00:00,98.95,98.95,98.95,98.95,200.0,1.0,98.95
AAPL,2016-07-21 22:04:00+00:00,98.91,98.91,98.91,98.91,151.0,1.0,98.91
AAPL,2016-07-21 22:10:00+00:00,98.95,98.95,98.95,98.95,200.0,3.0,98.95
AAPL,2016-07-21 22:11:00+00:00,98.95,98.99,98.95,98.95,5100.0,6.0,98.950784
AAPL,2016-07-21 22:18:00+00:00,99.14,99.14,99.14,99.14,1100.0,2.0,99.14
AAPL,2016-07-21 22:24:00+00:00,99.01,99.01,99.01,99.01,1007.0,2.0,99.01
AAPL,2016-07-21 22:25:00+00:00,99.01,99.01,99.01,99.01,100.0,1.0,99.01
AAPL,2016-07-21 22:27:00+00:00,99.01,99.01,99.01,99.01,2013.0,2.0,99.01
AAPL,2016-07-21 22:29:00+00:00,99.03,99.03,99.03,99.03,100.0,1.0,99.03
AAPL,2016-07-21 22:34:00+00:00,99.06,99.06,99.06,99.06,545.0,2.0,99.06
AAPL,2016-07-21 22:37:00+00:00,99.07,99.07,99.06,99.06,1485.0,3.0,99.066873
AAPL,2016-07-21 22:44:00+00:00,99.05,99.05,99.05,99.05,100.0,1.0,99.05
AAPL,2016-07-21 22:46:00+00:00,99.06,99.06,99.06,99.06,550.0,2.0,99.06
AAPL,2016-07-21 22:47:00+00:00,99.1,99.1,99.1,99.1,100.0,1.0,99.1
AAPL,2016-07-21 22:56:00+00:00,99.05,99.05,99.05,99.05,183.0,1.0,99.05
AAPL,2016-07-21 22:57:00+00:00,99.05,99.05,99.05,99.05,250.0,3.0,99.05
AAPL,2016-07-21 23:09:00+00:00,99.1,99.1,99.1,99.1,1190.0,4.0,99.1
AAPL,2016-07-21 23:11:00+00:00,99.13,99.15,99.13,99.15,2185.0,5.0,99.146019
AAPL,2016-07-21 23:12:00+00:00,99.15,99.15,99.15,99.15,625.0,1.0,99.15
AAPL,2016-07-21 23:18:00+00:00,99.07,99.07,99.07,99.07,404.0,2.0,99.07
AAPL,2016-07-21 23:19:00+00:00,99.05,99.05,99.05,99.05,400.0,2.0,99.05
AAPL,2016-07-21 23:21:00+00:00,99.02,99.05,99.0,99.0,2727.0,6.0,99.010906
AAPL,2016-07-21 23:24:00+00:00,99.06,99.06,99.06,99.06,100.0,1.0,99.06
AAPL,2016-07-21 23:25:00+00:00,99.06,99.06,99.06,99.06,304.0,1.0,99.06
AAPL,2016-07-21 23:30:00+00:00,99.01,99.01,99.0,99.0,500.0,2.0,99.00608
AAPL,2016-07-21 23:31:00+00:00,99.03,99.03,99.03,99.03,751.0,1.0,99.03
AAPL,2016-07-21 23:33:00+00:00,99.03,99.03,99.03,99.03,404.0,1.0,99.03
AAPL,2016-07-21 23:38:00+00:00,99.03,99.03,99.03,99.03,6000.0,1.0,99.03
AAPL,2016-07-21 23:41:00+00:00,99.1,99.1,99.1,99.1,300.0,1.0,99.1
AAPL,2016-07-21 23:43:00+00:00,99.1,99.1,99.1,99.1,500.0,1.0,99.1
AAPL,2016-07-21 23:44:00+00:00,99.1,99.1,99.1,99.1,100.0,1.0,99.1
AAPL,2016-07-21 23:47:00+00:00,99.03,99.03,99.03,99.03,250.0,2.0,99.03
AAPL,2016-07-21 23:48:00+00:00,99.08,99.08,99.07,99.07,325.0,2.0,99.073846
AAPL,2016-07-21 23:51:00+00:00,99.07,99.07,99.07,99.07,200.0,1.0,99.07
AAPL,2016-07-21 23:55:00+00:00,99.09,99.09,99.09,99.09,100.0,1.0,99.09
AAPL,2016-07-22 08:16:00+00:00,99.25,99.25,99.25,99.25,1400.0,2.0,99.25
AAPL,2016-07-22 08:25:00+00:00,99.25,99.25,99.25,99.25,100.0,1.0,99.25
AAPL,2016-07-22 09:30:00+00:00,99.43,99.43,99.43,99.43,165.0,2.0,99.43
AAPL,2016-07-22 09:31:00+00:00,99.44,99.44,99.44,99.44,2335.0,1.0,99.44
AAPL,2016-07-22 10:47:00+00:00,99.28,99.28,99.28,99.28,321.0,2.0,99.28
AAPL,2016-07-22 10:54:00+00:00,99.16,99.16,99.16,99.16,679.0,1.0,99.16
AAPL,2016-07-22 11:00:00+00:00,99.17,99.17,99.17,99.17,1420.0,11.0,99.17
AAPL,2016-07-22 11:03:00+00:00,99.16,99.16,99.01,99.01,1050.0,8.0,99.078521
AAPL,2016-07-22 11:06:00+00:00,99.17,99.18,99.17,99.18,413.0,4.0,99.17361
AAPL,2016-07-22 11:07:00+00:00,99.18,99.18,99.17,99.17,700.0,6.0,99.178369
AAPL,2016-07-22 11:17:00+00:00,99.1,99.17,99.09,99.17,1500.0,6.0,99.114286
AAPL,2016-07-22 11:20:00+00:00,99.17,99.17,99.17,99.17,500.0,4.0,99.17
AAPL,2016-07-22 11:23:00+00:00,99.1,99.1,99.07,99.1,1828.0,7.0,99.097435
AAPL,2016-07-22 11:25:00+00:00,99.06,99.06,99.0,99.0,2502.0,11.0,99.02263
AAPL,2016-07-22 11:27:00+00:00,99.0,99.0,98.99,98.99,836.0,4.0,98.99125
AAPL,2016-07-22 11:28:00+00:00,99.0,99.0,98.99,98.99,1289.0,4.0,98.994843
AAPL,2016-07-22 11:30:00+00:00,99.05,99.05,99.05,99.05,250.0,2.0,99.05
AAPL,2016-07-22 11:32:00+00:00,99.0,99.0,99.0,99.0,500.0,2.0,99.0
AAPL,2016-07-22 11:33:00+00:00,99.0,99.0,99.0,99.0,100.0,1.0,99.0
AAPL,2016-07-22 11:34:00+00:00,99.0,99.0,99.0,99.0,350.0,3.0,99.0
AAPL,2016-07-22 11:35:00+00:00,98.99,99.0,98.99,99.0,884.0,5.0,98.994344
AAPL,2016-07-22 11:45:00+00:00,99.01,99.01,98.99,98.99,236.0,3.0,98.999091
AAPL,2016-07-22 11:53:00+00:00,99.02,99.02,99.02,99.02,100.0,1.0,99.02
AAPL,2016-07-22 11:54:00+00:00,99.02,99.02,99.02,99.02,500.0,1.0,99.02
AAPL,2016-07-22 11:56:00+00:00,99.02,99.04,99.02,99.04,970.0,4.0,99.022222
AAPL,2016-07-22 12:00:00+00:00,99.09,99.09,98.96,98.96,14594.0,9.0,99.01131
AAPL,2016-07-22 12:01:00+00:00,99.0,99.01,99.0,99.0,6770.0,6.0,99.002614
AAPL,2016-07-22 12:02:00+00:00,98.95,98.95,98.95,98.95,2000.0,9.0,98.95
AAPL,2016-07-22 12:03:00+00:00,99.0,99.0,99.0,99.0,4423.0,2.0,99.0
AAPL,2016-07-22 12:05:00+00:00,99.0,99.0,99.0,99.0,100.0,1.0,99.0
AAPL,2016-07-22 12:06:00+00:00,99.01,99.01,99.01,99.01,6000.0,9.0,99.01
AAPL,2016-07-22 12:07:00+00:00,99.01,99.02,99.01,99.02,7000.0,2.0,99.016286
AAPL,2016-07-22 12:08:00+00:00,99.02,99.07,99.02,99.07,3250.0,11.0,99.023125
AAPL,2016-07-22 12:09:00+00:00,99.02,99.02,99.02,99.02,700.0,3.0,99.02
AAPL,2016-07-22 12:17:00+00:00,99.02,99.02,99.02,99.02,700.0,3.0,99.02
AAPL,2016-07-22 12:18:00+00:00,99.04,99.05,99.04,99.05,1602.0,9.0,99.047143
AAPL,2016-07-22 12:20:00+00:00,99.05,99.05,99.04,99.04,800.0,8.0,99.045
AAPL,2016-07-22 12:21:00+00:00,99.04,99.04,99.04,99.04,150.0,1.0,99.04
AAPL,2016-07-22 12:26:00+00:00,99.08,99.08,99.08,99.08,230.0,2.0,99.08
AAPL,2016-07-22 12:35:00+00:00,99.04,99.06,99.04,99.06,3215.0,8.0,99.048186
AAPL,2016-07-22 12:37:00+00:00,99.05,99.05,99.05,99.05,200.0,1.0,99.05
AAPL,2016-07-22 12:42:00+00:00,99.05,99.08,99.05,99.08,2960.0,5.0,99.071429
AAPL,2016-07-22 12:43:00+00:00,99.08,99.08,99.08,99.08,1240.0,3.0,99.08
AAPL,2016-07-22 12:45:00+00:00,99.05,99.05,99.04,99.04,555.0,5.0,99.047753
AAPL,2016-07-22 12:46:00+00:00,99.04,99.04,99.04,99.04,1025.0,2.0,99.04
AAPL,2016-07-22 12:47:00+00:00,99.03,99.03,99.03,99.03,1195.0,6.0,99.03
AAPL,2016-07-22 12:48:00+00:00,99.05,99.05,99.05,99.05,100.0,1.0,99.05
AAPL,2016-07-22 12:51:00+00:00,99.04,99.04,99.02,99.02,1775.0,11.0,99.027987
AAPL,2016-07-22 12:53:00+00:00,99.04,99.04,98.99,98.99,3816.0,15.0,99.013324
AAPL,2016-07-22 12:54:00+00:00,98.99,99.04,98.99,99.0,1234.0,5.0,99.00448
AAPL,2016-07-22 12:55:00+00:00,99.0,99.0,99.0,99.0,495.0,2.0,99.0
AAPL,2016-07-22 12:56:00+00:00,99.05,99.05,99.04,99.04,354.0,5.0,99.045455
AAPL,2016-07-22 12:59:00+00:00,99.05,99.05,99.04,99.04,3100.0,8.0,99.049333
AAPL,2016-07-22 13:00:00+00:00,99.04,99.04,99.04,99.04,200.0,1.0,99.04
AAPL,2016-07-22 13:02:00+00:00,99.0,99.05,99.0,99.05,1100.0,6.0,99.019
AAPL,2016-07-22 13:03:00+00:00,99.03,99.05,99.03,99.05,2150.0,5.0,99.036
AAPL,2016-07-22 13:04:00+00:00,99.05,99.05,99.05,99.05,1236.0,5.0,99.05
AAPL,2016-07-22 13:05:00+00:00,99.05,99.11,99.05,99.11,1200.0,8.0,99.099492
AAPL,2016-07-22 13:06:00+00:00,99.11,99.13,99.09,99.1,12827.0,9.0,99.101413
AAPL,2016-07-22 13:07:00+00:00,99.05,99.05,99.0,99.03,6100.0,31.0,99.018614
AAPL,2016-07-22 13:08:00+00:00,99.04,99.04,99.04,99.04,200.0,1.0,99.04
AAPL,2016-07-22 13:13:00+00:00,99.04,99.07,99.04,99.07,1702.0,7.0,99.061176
AAPL,2016-07-22 13:14:00+00:00,99.08,99.08,99.07,99.07,1900.0,5.0,99.075263
AAPL,2016-07-22 13:16:00+00:00,99.07,99.07,99.07,99.07,200.0,1.0,99.07
AAPL,2016-07-22 13:17:00+00:00,99.08,99.08,99.08,99.08,100.0,1.0,99.08
AAPL,2016-07-22 13:18:00+00:00,99.07,99.08,99.07,99.08,950.0,7.0,99.077778
AAPL,2016-07-22 13:19:00+00:00,99.08,99.08,99.07,99.07,3270.0,6.0,99.074495
AAPL,2016-07-22 13:23:00+00:00,99.07,99.08,99.07,99.08,935.0,5.0,99.07661
AAPL,2016-07-22 13:24:00+00:00,99.08,99.08,99.08,99.08,400.0,2.0,99.08
AAPL,2016-07-22 13:25:00+00:00,99.08,99.08,99.07,99.07,2265.0,7.0,99.073988
AAPL,2016-07-22 13:28:00+00:00,99.06,99.18,99.05,99.18,5129.0,16.0,99.119795
AAPL,2016-07-22 13:29:00+00:00,99.13,99.24,99.13,99.24,2931.0,25.0,99.216032
AAPL,2016-07-22 13:30:00+00:00,99.26,99.3,99.05,99.12,1206495.0,1151.0,99.241566
AAPL,2016-07-22 13:31:00+00:00,99.11,99.16,98.77,98.91,446315.0,2192.0,98.980433
AAPL,2016-07-22 13:32:00+00:00,98.92,98.98,98.87,98.97,144478.0,952.0,98.922987
AAPL,2016-07-22 13:33:00+00:00,98.97,99.03,98.67,98.68,282380.0,1361.0,98.901201
AAPL,2016-07-22 13:34:00+00:00,98.679,98.73,98.58,98.7099,328566.0,1893.0,98.661889
AAPL,2016-07-22 13:35:00+00:00,98.7,98.75,98.58,98.6,235818.0,1448.0,98.662846
AAPL,2016-07-22 13:36:00+00:00,98.6,98.625,98.51,98.51,247467.0,1206.0,98.569063
AAPL,2016-07-22 13:37:00+00:00,98.52,98.53,98.4,98.49,538296.0,2589.0,98.449437
AAPL,2016-07-22 13:38:00+00:00,98.5,98.5,98.4,98.41,247093.0,1240.0,98.438523
AAPL,2016-07-22 13:39:00+00:00,98.41,98.47,98.38,98.39,250549.0,1256.0,98.42193
AAPL,2016-07-22 13:40:00+00:00,98.38,98.43,98.33,98.335,220376.0,1152.0,98.387311
AAPL,2016-07-22 13:41:00+00:00,98.34,98.42,98.34,98.4,209604.0,819.0,98.363212
AAPL,2016-07-22 13:42:00+00:00,98.4,98.49,98.4,98.434,141312.0,722.0,98.457033
AAPL,2016-07-22 13:43:00+00:00,98.43,98.44,98.31,98.3368,122756.0,800.0,98.376339
AAPL,2016-07-22 13:44:00+00:00,98.3386,98.4,98.32,98.355,130557.0,932.0,98.35442
AAPL,2016-07-22 13:45:00+00:00,98.36,98.51,98.36,98.46,232295.0,1149.0,98.457748
AAPL,2016-07-22 13:46:00+00:00,98.4546,98.48,98.4,98.46,108440.0,713.0,98.435834
AAPL,2016-07-22 13:47:00+00:00,98.46,98.5501,98.43,98.5501,189091.0,924.0,98.483906
AAPL,2016-07-22 13:48:00+00:00,98.55,98.59,98.51,98.559,245661.0,1213.0,98.542947
AAPL,2016-07-22 13:49:00+00:00,98.56,98.61,98.52,98.54,247198.0,1303.0,98.579523
AAPL,2016-07-22 13:50:00+00:00,98.54,98.64,98.53,98.62,114871.0,705.0,98.588015
AAPL,2016-07-22 13:51:00+00:00,98.615,98.64,98.56,98.6,80362.0,522.0,98.60411
AAPL,2016-07-22 13:52:00+00:00,98.61,98.6701,98.575,98.66,111277.0,739.0,98.617449
AAPL,2016-07-22 13:53:00+00:00,98.675,98.675,98.59,98.62,88379.0,616.0,98.617497
AAPL,2016-07-22 13:54:00+00:00,98.62,98.63,98.5599,98.573,79464.0,582.0,98.58581
AAPL,2016-07-22 13:55:00+00:00,98.57,98.59,98.515,98.52,62251.0,439.0,98.549166
AAPL,2016-07-22 13:56:00+00:00,98.52,98.55,98.52,98.525,78899.0,468.0,98.532141
AAPL,2016-07-22 13:57:00+00:00,98.5274,98.63,98.52,98.59,85418.0,559.0,98.572146
AAPL,2016-07-22 13:58:00+00:00,98.5941,98.67,98.59,98.6693,55383.0,344.0,98.63042
AAPL,2016-07-22 13:59:00+00:00,98.66,98.67,98.6139,98.66,89175.0,531.0,98.652164
AAPL,2016-07-22 14:00:00+00:00,98.66,98.72,98.591,98.595,192550.0,961.0,98.671392
AAPL,2016-07-22 14:01:00+00:00,98.6,98.79,98.6,98.77,117242.0,799.0,98.721768
AAPL,2016-07-22 14:02:00+00:00,98.77,98.835,98.76,98.765,134739.0,705.0,98.793163
AAPL,2016-07-22 14:03:00+00:00,98.77,98.78,98.76,98.76,77951.0,417.0,98.766983
AAPL,2016-07-22 14:04:00+00:00,98.765,98.765,98.68,98.7,109850.0,588.0,98.721722
AAPL,2016-07-22 14:05:00+00:00,98.6992,98.76,98.67,98.755,61389.0,397.0,98.715832
AAPL,2016-07-22 14:06:00+00:00,98.75,98.76,98.72,98.7511,76384.0,431.0,98.740794
AAPL,2016-07-22 14:07:00+00:00,98.7535,98.78,98.71,98.73,54037.0,378.0,98.756429
AAPL,2016-07-22 14:08:00+00:00,98.7359,98.81,98.73,98.805,85448.0,434.0,98.77285
AAPL,2016-07-22 14:09:00+00:00,98.81,98.85,98.78,98.85,78878.0,551.0,98.816752
AAPL,2016-07-22 14:10:00+00:00,98.845,98.86,98.81,98.831,63964.0,380.0,98.837221
AAPL,2016-07-22 14:11:00+00:00,98.84,98.88,98.83,98.83,75762.0,489.0,98.85324
AAPL,2016-07-22 14:12:00+00:00,98.84,98.88,98.8362,98.8637,62007.0,425.0,98.860191
AAPL,2016-07-22 14:13:00+00:00,98.87,98.88,98.81,98.8211,53933.0,355.0,98.841872
AAPL,2016-07-22 14:14:00+00:00,98.83,98.8511,98.81,98.83,58889.0,391.0,98.83377
AAPL,2016-07-22 14:15:00+00:00,98.83,98.85,98.81,98.8205,38513.0,299.0,98.829578
AAPL,2016-07-22 14:16:00+00:00,98.82,98.885,98.81,98.87,58823.0,413.0,98.83867
AAPL,2016-07-22 14:17:00+00:00,98.861,98.87,98.83,98.834,48674.0,327.0,98.849661
AAPL,2016-07-22 14:18:00+00:00,98.8399,98.88,98.82,98.87,74554.0,522.0,98.852054
AAPL,2016-07-22 14:19:00+00:00,98.87,98.8899,98.845,98.8899,67252.0,453.0,98.870127
AAPL,2016-07-22 14:20:00+00:00,98.885,98.93,98.88,98.91,80527.0,562.0,98.902298
AAPL,2016-07-22 14:21:00+00:00,98.91,98.93,98.9,98.9,58699.0,420.0,98.912717
AAPL,2016-07-22 14:22:00+00:00,98.9,98.91,98.89,98.9022,20810.0,173.0,98.90095
AAPL,2016-07-22 14:23:00+00:00,98.905,98.93,98.895,98.925,56118.0,373.0,98.915464
AAPL,2016-07-22 14:24:00+00:00,98.925,98.99,98.9227,98.9727,96236.0,498.0,98.966684
AAPL,2016-07-22 14:25:00+00:00,98.99,99.0,98.98,98.985,67604.0,417.0,98.985328
AAPL,2016-07-22 14:26:00+00:00,98.985,98.99,98.97,98.985,63029.0,456.0,98.983922
AAPL,2016-07-22 14:27:00+00:00,98.98,98.98,98.91,98.915,63847.0,439.0,98.931334
AAPL,2016-07-22 14:28:00+00:00,98.91,98.92,98.89,98.9,53738.0,329.0,98.907915
AAPL,2016-07-22 14:29:00+00:00,98.9,98.9,98.82,98.83,66213.0,344.0,98.848561
AAPL,2016-07-22 14:30:00+00:00,98.83,98.89,98.81,98.81,99699.0,516.0,98.840731
AAPL,2016-07-22 14:31:00+00:00,98.81,98.83,98.81,98.815,60027.0,480.0,98.818193
AAPL,2016-07-22 14:32:00+00:00,98.815,98.85,98.81,98.815,46680.0,348.0,98.834827
AAPL,2016-07-22 14:33:00+00:00,98.82,98.84,98.815,98.82,52751.0,496.0,98.823663
AAPL,2016-07-22 14:34:00+00:00,98.82,98.89,98.81,98.89,67407.0,374.0,98.859931
AAPL,2016-07-22 14:35:00+00:00,98.8841,98.93,98.87,98.92,42134.0,298.0,98.892225
AAPL,2016-07-22 14:36:00+00:00,98.9201,98.94,98.9001,98.94,32816.0,224.0,98.924113
AAPL,2016-07-22 14:37:00+00:00,98.94,98.96,98.91,98.915,61118.0,299.0,98.930787
AAPL,2016-07-22 14:38:00+00:00,98.9135,98.9135,98.88,98.88,46265.0,303.0,98.89179
AAPL,2016-07-22 14:39:00+00:00,98.89,98.89,98.84,98.85,82102.0,537.0,98.870065
AAPL,2016-07-22 14:40:00+00:00,98.85,98.89,98.84,98.87,40459.0,248.0,98.864367
AAPL,2016-07-22 14:41:00+00:00,98.875,98.89,98.83,98.831,42762.0,292.0,98.864714
AAPL,2016-07-22 14:42:00+00:00,98.83,98.87,98.83,98.865,32934.0,252.0,98.852368
AAPL,2016-07-22 14:43:00+00:00,98.85,98.86,98.83,98.8561,29247.0,233.0,98.84657
AAPL,2016-07-22 14:44:00+00:00,98.8515,98.91,98.85,98.895,87914.0,454.0,98.886234
AAPL,2016-07-22 14:45:00+00:00,98.8905,98.91,98.88,98.88,54428.0,350.0,98.896573
AAPL,2016-07-22 14:46:00+00:00,98.88,98.89,98.83,98.835,61514.0,485.0,98.864103
AAPL,2016-07-22 14:47:00+00:00,98.835,98.835,98.75,98.75,80165.0,509.0,98.799692
AAPL,2016-07-22 14:48:00+00:00,98.7536,98.77,98.73,98.7302,64254.0,385.0,98.753835
AAPL,2016-07-22 14:49:00+00:00,98.73,98.75,98.69,98.705,110566.0,704.0,98.719412
AAPL,2016-07-22 14:50:00+00:00,98.705,98.74,98.7,98.7301,48430.0,286.0,98.718484
AAPL,2016-07-22 14:51:00+00:00,98.73,98.76,98.6789,98.7,83588.0,608.0,98.724259
AAPL,2016-07-22 14:52:00+00:00,98.7,98.72,98.64,98.66,59674.0,333.0,98.687363
AAPL,2016-07-22 14:53:00+00:00,98.65,98.7,98.65,98.691,65055.0,387.0,98.67071
AAPL,2016-07-22 14:54:00+00:00,98.698,98.7399,98.685,98.73,52760.0,317.0,98.703478
AAPL,2016-07-22 14:55:00+00:00,98.7327,98.77,98.73,98.76,48339.0,335.0,98.749274
AAPL,2016-07-22 14:56:00+00:00,98.76,98.77,98.71,98.72,51304.0,317.0,98.74111
AAPL,2016-07-22 14:57:00+00:00,98.7241,98.73,98.67,98.671,30058.0,218.0,98.709519
AAPL,2016-07-22 14:58:00+00:00,98.67,98.7,98.67,98.671,48821.0,341.0,98.684911
AAPL,2016-07-22 14:59:00+00:00,98.6741,98.6798,98.62,98.6475,69825.0,389.0,98.645125
AAPL,2016-07-22 15:00:00+00:00,98.65,98.66,98.64,98.64,73635.0,372.0,98.650412
AAPL,2016-07-22 15:01:00+00:00,98.65,98.65,98.63,98.64,34073.0,236.0,98.6407
AAPL,2016-07-22 15:02:00+00:00,98.64,98.66,98.62,98.65,76269.0,440.0,98.636429
AAPL,2016-07-22 15:03:00+00:00,98.651,98.6875,98.6237,98.6237,79496.0,546.0,98.664137
AAPL,2016-07-22 15:04:00+00:00,98.625,98.625,98.59,98.61,52505.0,427.0,98.604268
AAPL,2016-07-22 15:05:00+00:00,98.6038,98.64,98.6,98.6127,52174.0,277.0,98.623286
AAPL,2016-07-22 15:06:00+00:00,98.62,98.65,98.61,98.645,60761.0,405.0,98.637036
AAPL,2016-07-22 15:07:00+00:00,98.645,98.65,98.63,98.63,47961.0,347.0,98.640811
AAPL,2016-07-22 15:08:00+00:00,98.635,98.64,98.61,98.615,32984.0,266.0,98.620308
AAPL,2016-07-22 15:09:00+00:00,98.61,98.61,98.55,98.55,124056.0,585.0,98.584302
AAPL,2016-07-22 15:10:00+00:00,98.555,98.61,98.55,98.6,49564.0,390.0,98.577963
AAPL,2016-07-22 15:11:00+00:00,98.6,98.61,98.58,98.59,25620.0,195.0,98.594234
AAPL,2016-07-22 15:12:00+00:00,98.6,98.63,98.59,98.62,55250.0,381.0,98.60583
AAPL,2016-07-22 15:13:00+00:00,98.61,98.62,98.6,98.6147,38703.0,277.0,98.610761
AAPL,2016-07-22 15:14:00+00:00,98.616,98.62,98.58,98.58,50689.0,275.0,98.603926
AAPL,2016-07-22 15:15:00+00:00,98.58,98.59,98.57,98.58,39732.0,281.0,98.578968
AAPL,2016-07-22 15:16:00+00:00,98.585,98.6,98.553,98.56,59362.0,348.0,98.583928
AAPL,2016-07-22 15:17:00+00:00,98.56,98.57,98.55,98.555,37067.0,217.0,98.559625
AAPL,2016-07-22 15:18:00+00:00,98.5501,98.57,98.55,98.5632,56230.0,349.0,98.560695
AAPL,2016-07-22 15:19:00+00:00,98.5658,98.6,98.56,98.59,48901.0,379.0,98.579386
AAPL,2016-07-22 15:20:00+00:00,98.5826,98.64,98.5826,98.64,57506.0,329.0,98.612619
AAPL,2016-07-22 15:21:00+00:00,98.64,98.69,98.64,98.6798,85334.0,522.0,98.670447
AAPL,2016-07-22 15:22:00+00:00,98.6749,98.7,98.6459,98.6459,46377.0,329.0,98.673918
AAPL,2016-07-22 15:23:00+00:00,98.64,98.65,98.63,98.65,30277.0,203.0,98.641872
AAPL,2016-07-22 15:24:00+00:00,98.66,98.67,98.64,98.6501,26937.0,172.0,98.654008
AAPL,2016-07-22 15:25:00+00:00,98.66,98.69,98.65,98.6741,35839.0,239.0,98.669893
AAPL,2016-07-22 15:26:00+00:00,98.675,98.6799,98.64,98.67,50064.0,280.0,98.662406
AAPL,2016-07-22 15:27:00+00:00,98.67,98.7,98.6519,98.67,36214.0,253.0,98.677205
AAPL,2016-07-22 15:28:00+00:00,98.67,98.6941,98.65,98.66,28931.0,240.0,98.675843
AAPL,2016-07-22 15:29:00+00:00,98.65,98.7,98.65,98.691,33526.0,238.0,98.672237
